reference_name,target_name,reference_network,induced_network,name_dct,num_assignment_pair,is_truncated,probability_of_occurrence_strong,truncated_strong,probability_of_occurrence_weak,truncated_weak,estimated_poc_strong,estimated_poc_weak
BIOMD0000000850,BIOMD0000000590,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","9738809: 3 species, 4 reactions
  r1:  -> cp
  r2: cp -> ca
  r3: ca -> dho
  dho_dilution: dho -> ","{""species_names"": {""U"": ""cp"", ""I"": ""ca"", ""V"": ""dho""}, ""reaction_names"": {""Tumor_Growth"": ""r1"", ""Conversion_Uninfected_to_Infected"": ""r2"", ""Tumor_Cell_Death"": ""r3"", ""Viral_Decay"": ""dho_dilution""}}",1,False,,,,,0.0028966379505543927,0.0027968657556683985
BIOMD0000000850,BIOMD0000000445,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","5653113: 3 species, 4 reactions
  cCOP1c_trsl:  -> cCOP1c
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> ","{""species_names"": {""U"": ""cCOP1c"", ""I"": ""cCOP1n"", ""V"": ""cCOP1d""}, ""reaction_names"": {""Tumor_Growth"": ""cCOP1c_trsl"", ""Conversion_Uninfected_to_Infected"": ""cCOP1n_import"", ""Tumor_Cell_Death"": ""cCOP1d_activ"", ""Viral_Decay"": ""cCOP1d_degr""}}",1,False,,,,,0.009239741057046613,0.008922466166212617
BIOMD0000000850,BIOMD0000000710,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","2664826: 3 species, 4 reactions
  reaction_1:  -> U_H
  reaction_2: U_H -> U_E
  reaction_5: U_E -> U_I
  reaction_7: U_I -> ","{""species_names"": {""U"": ""U_H"", ""I"": ""U_E"", ""V"": ""U_I""}, ""reaction_names"": {""Tumor_Growth"": ""reaction_1"", ""Conversion_Uninfected_to_Infected"": ""reaction_2"", ""Tumor_Cell_Death"": ""reaction_5"", ""Viral_Decay"": ""reaction_7""}}",2,False,,,,,0.002317982380334982,0.00223811910236571
BIOMD0000000850,BIOMD0000000840,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","2719857: 3 species, 4 reactions
  New_Vicodin_Prescriptions:  -> M
  Vicodin_Use_Transition_Acute_Chronic: M -> C1
  Vicodin_Use_Transition_Chronic: C1 -> C2
  Vicodin_Use_Transition_Chronic2_Exit: C2 -> ","{""species_names"": {""U"": ""M"", ""I"": ""C1"", ""V"": ""C2""}, ""reaction_names"": {""Tumor_Growth"": ""New_Vicodin_Prescriptions"", ""Conversion_Uninfected_to_Infected"": ""Vicodin_Use_Transition_Acute_Chronic"", ""Tumor_Cell_Death"": ""Vicodin_Use_Transition_Chronic"", ""Viral_Decay"": ""Vicodin_Use_Transition_Chronic2_Exit""}}",1,False,,,,,0.0015941906548764262,0.0015392455056476573
BIOMD0000000850,BIOMD0000000479,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","428999: 3 species, 4 reactions
  R41:  -> z1
  R42: z1 -> z2
  R43: z2 -> z3
  R44: z3 -> ","{""species_names"": {""U"": ""z1"", ""I"": ""z2"", ""V"": ""z3""}, ""reaction_names"": {""Tumor_Growth"": ""R41"", ""Conversion_Uninfected_to_Infected"": ""R42"", ""Tumor_Cell_Death"": ""R43"", ""Viral_Decay"": ""R44""}}",1,False,,,,,0.00636153015616614,0.006142780944211612
BIOMD0000000850,BIOMD0000001033,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","3386801: 3 species, 4 reactions
  M1_activation_growth:  -> M1_macrophages
  M1_polarisation: M1_macrophages -> Uninfected_M2_macrophages
  M2_infection: Uninfected_M2_macrophages -> Infected_M2_macrophages
  infected_M2_lysis: Infected_M2_macrophages -> ","{""species_names"": {""U"": ""M1_macrophages"", ""I"": ""Uninfected_M2_macrophages"", ""V"": ""Infected_M2_macrophages""}, ""reaction_names"": {""Tumor_Growth"": ""M1_activation_growth"", ""Conversion_Uninfected_to_Infected"": ""M1_polarisation"", ""Tumor_Cell_Death"": ""M2_infection"", ""Viral_Decay"": ""infected_M2_lysis""}}",1,False,,,,,0.0018837703347301948,0.001818853667530651
BIOMD0000000850,BIOMD0000000859,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","9658071: 3 species, 4 reactions
  TrioseP_Formation:  -> trioseP
  Starch_Formation: trioseP -> starch
  Sucrose_Formation_Starch: starch -> sucr
  Sucrose_Consumption_Ephe: sucr -> ","{""species_names"": {""U"": ""trioseP"", ""I"": ""starch"", ""V"": ""sucr""}, ""reaction_names"": {""Tumor_Growth"": ""TrioseP_Formation"", ""Conversion_Uninfected_to_Infected"": ""Starch_Formation"", ""Tumor_Cell_Death"": ""Sucrose_Formation_Starch"", ""Viral_Decay"": ""Sucrose_Consumption_Ephe""}}",3,False,,,,,0.0036194854701934176,0.003494859079843371
BIOMD0000000850,BIOMD0000000446,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","7499825: 3 species, 4 reactions
  re5:  -> ATF6T
  re8: ATF6T -> ATF6GB
  re10: ATF6GB -> ATF6p50
  re11: ATF6p50 -> ","{""species_names"": {""U"": ""ATF6T"", ""I"": ""ATF6GB"", ""V"": ""ATF6p50""}, ""reaction_names"": {""Tumor_Growth"": ""re5"", ""Conversion_Uninfected_to_Infected"": ""re8"", ""Tumor_Cell_Death"": ""re10"", ""Viral_Decay"": ""re11""}}",1,False,,,,,0.008952295537106636,0.008644847851604132
BIOMD0000000850,BIOMD0000000110,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","1800441: 3 species, 4 reactions
  reaction_0000022:  -> z0
  reaction_0000004: z0 -> z1
  reaction_0000006: z1 -> z2
  reaction_0000021: z2 -> ","{""species_names"": {""U"": ""z0"", ""I"": ""z1"", ""V"": ""z2""}, ""reaction_names"": {""Tumor_Growth"": ""reaction_0000022"", ""Conversion_Uninfected_to_Infected"": ""reaction_0000004"", ""Tumor_Cell_Death"": ""reaction_0000006"", ""Viral_Decay"": ""reaction_0000021""}}",1,False,,,,,0.0031858398659087017,0.0030761217345687264
BIOMD0000000850,BIOMD0000000688,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","1093625: 3 species, 4 reactions
  Host_cell_proliferation:  -> x
  Infection_1: x -> y_0
  Infected_cell_infection_progression_1: y_0 -> y_1
  Infected_cell_death_2: y_1 -> ","{""species_names"": {""U"": ""x"", ""I"": ""y_0"", ""V"": ""y_1""}, ""reaction_names"": {""Tumor_Growth"": ""Host_cell_proliferation"", ""Conversion_Uninfected_to_Infected"": ""Infection_1"", ""Tumor_Cell_Death"": ""Infected_cell_infection_progression_1"", ""Viral_Decay"": ""Infected_cell_death_2""}}",6,False,,,,,0.004341808963380767,0.004192363842897784
BIOMD0000000850,BIOMD0000000482,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","6378269: 3 species, 4 reactions
  reaction1:  -> IRS
  reaction2: IRS -> p1IRS
  reaction4: p1IRS -> p1p2IRS
  reaction10: p1p2IRS -> ","{""species_names"": {""U"": ""IRS"", ""I"": ""p1IRS"", ""V"": ""p1p2IRS""}, ""reaction_names"": {""Tumor_Growth"": ""reaction1"", ""Conversion_Uninfected_to_Infected"": ""reaction2"", ""Tumor_Cell_Death"": ""reaction4"", ""Viral_Decay"": ""reaction10""}}",2,False,,,,,0.004197386168620643,0.004052901958758626
BIOMD0000000850,BIOMD0000000687,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","5023196: 3 species, 4 reactions
  Host_cell_proliferation:  -> x_0
  Infection_1: x_0 -> y_0
  Infected_cell_infection_progression_1: y_0 -> y_1
  Infected_cell_death_2: y_1 -> ","{""species_names"": {""U"": ""x_0"", ""I"": ""y_0"", ""V"": ""y_1""}, ""reaction_names"": {""Tumor_Growth"": ""Host_cell_proliferation"", ""Conversion_Uninfected_to_Infected"": ""Infection_1"", ""Tumor_Cell_Death"": ""Infected_cell_infection_progression_1"", ""Viral_Decay"": ""Infected_cell_death_2""}}",4,False,,,,,0.0036194854701934176,0.003494859079843371
BIOMD0000000850,BIOMD0000000577,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","842881: 3 species, 4 reactions
  cCOP1c_trsl:  -> cCOP1c
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> ","{""species_names"": {""U"": ""cCOP1c"", ""I"": ""cCOP1n"", ""V"": ""cCOP1d""}, ""reaction_names"": {""Tumor_Growth"": ""cCOP1c_trsl"", ""Conversion_Uninfected_to_Infected"": ""cCOP1n_import"", ""Tumor_Cell_Death"": ""cCOP1d_activ"", ""Viral_Decay"": ""cCOP1d_degr""}}",1,False,,,,,0.009239741057046613,0.008922466166212617
BIOMD0000000850,BIOMD0000000439,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","1072090: 3 species, 4 reactions
  R18:  -> z1
  R19: z1 -> z2
  R20: z2 -> z3
  R21: z3 -> ","{""species_names"": {""U"": ""z1"", ""I"": ""z2"", ""V"": ""z3""}, ""reaction_names"": {""Tumor_Growth"": ""R18"", ""Conversion_Uninfected_to_Infected"": ""R19"", ""Tumor_Cell_Death"": ""R20"", ""Viral_Decay"": ""R21""}}",1,False,,,,,0.0030412493948422936,0.0029365035218155144
BIOMD0000000850,BIOMD0000000201,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","9313494: 3 species, 4 reactions
  n_synth:  -> N
  N_activation: N -> Na
  Na_transport: Na -> Nan
  Nan_degradation: Nan -> ","{""species_names"": {""U"": ""N"", ""I"": ""Na"", ""V"": ""Nan""}, ""reaction_names"": {""Tumor_Growth"": ""n_synth"", ""Conversion_Uninfected_to_Infected"": ""N_activation"", ""Tumor_Cell_Death"": ""Na_transport"", ""Viral_Decay"": ""Nan_degradation""}}",1,False,,,,,0.004774951684642925,0.004610632333661768
BIOMD0000000850,BIOMD0000000598,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","3671288: 3 species, 4 reactions
  cCOP1c_trsl:  -> cCOP1c
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> ","{""species_names"": {""U"": ""cCOP1c"", ""I"": ""cCOP1n"", ""V"": ""cCOP1d""}, ""reaction_names"": {""Tumor_Growth"": ""cCOP1c_trsl"", ""Conversion_Uninfected_to_Infected"": ""cCOP1n_import"", ""Tumor_Cell_Death"": ""cCOP1d_activ"", ""Viral_Decay"": ""cCOP1d_degr""}}",1,False,,,,,0.00808945850762155,0.007811526225890875
BIOMD0000000850,BIOMD0000000796,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","6796570: 3 species, 4 reactions
  endothelial_growth:  -> E
  pre_angiogenesis: E -> P
  pa_conversion: P -> A
  angiogenesis_cell_death: A -> ","{""species_names"": {""U"": ""E"", ""I"": ""P"", ""V"": ""A""}, ""reaction_names"": {""Tumor_Growth"": ""endothelial_growth"", ""Conversion_Uninfected_to_Infected"": ""pre_angiogenesis"", ""Tumor_Cell_Death"": ""pa_conversion"", ""Viral_Decay"": ""angiogenesis_cell_death""}}",1,False,,,,,0.0018837703347301948,0.001818853667530651
BIOMD0000000850,BIOMD0000000786,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","4830325: 3 species, 4 reactions
  IKKn_production:  -> IKK_neutral
  IKKn_activation: IKK_neutral -> IKK_active
  IKKa_spon_inactivation: IKK_active -> IKK_inact
  IKKinact_degradation: IKK_inact -> ","{""species_names"": {""U"": ""IKK_neutral"", ""I"": ""IKK_active"", ""V"": ""IKK_inact""}, ""reaction_names"": {""Tumor_Growth"": ""IKKn_production"", ""Conversion_Uninfected_to_Infected"": ""IKKn_activation"", ""Tumor_Cell_Death"": ""IKKa_spon_inactivation"", ""Viral_Decay"": ""IKKinact_degradation""}}",2,False,,,,,0.004630591718354338,0.004471229027614987
BIOMD0000000850,BIOMD0000000794,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","6542771: 3 species, 4 reactions
  IKKn_production:  -> IKK_neutral
  IKKn_activation: IKK_neutral -> IKK_active
  IKKa_spon_inactivation: IKK_active -> IKK_inact
  IKKinact_degradation: IKK_inact -> ","{""species_names"": {""U"": ""IKK_neutral"", ""I"": ""IKK_active"", ""V"": ""IKK_inact""}, ""reaction_names"": {""Tumor_Growth"": ""IKKn_production"", ""Conversion_Uninfected_to_Infected"": ""IKKn_activation"", ""Tumor_Cell_Death"": ""IKKa_spon_inactivation"", ""Viral_Decay"": ""IKKinact_degradation""}}",2,False,,,,,0.004630591718354338,0.004471229027614987
BIOMD0000000850,BIOMD0000000964,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","1505893: 3 species, 4 reactions
  Birth_Rate:  -> Susceptible
  Susceptible_to_Exposed: Susceptible -> Exposed
  Symptomatic_infection_from_Exposed: Exposed -> Infected_Symptomatic
  Death_rate_Symptomatic_infected: Infected_Symptomatic -> ","{""species_names"": {""U"": ""Susceptible"", ""I"": ""Exposed"", ""V"": ""Infected_Symptomatic""}, ""reaction_names"": {""Tumor_Growth"": ""Birth_Rate"", ""Conversion_Uninfected_to_Infected"": ""Susceptible_to_Exposed"", ""Tumor_Cell_Death"": ""Symptomatic_infection_from_Exposed"", ""Viral_Decay"": ""Death_rate_Symptomatic_infected""}}",2,False,,,,,0.0020285286767766086,0.0019586283841330765
BIOMD0000000850,BIOMD0000000612,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","9741546: 3 species, 4 reactions
  MSC_differentiation_to_Ob_pro:  -> Ob_pro
  Osteoblast_progenitor_differentiation_by_Tgfb: Ob_pro -> Ob_p
  Ob_precursor_differentiation: Ob_p -> Ob_m
  Ob_m_apoptosis: Ob_m -> ","{""species_names"": {""U"": ""Ob_pro"", ""I"": ""Ob_p"", ""V"": ""Ob_m""}, ""reaction_names"": {""Tumor_Growth"": ""MSC_differentiation_to_Ob_pro"", ""Conversion_Uninfected_to_Infected"": ""Osteoblast_progenitor_differentiation_by_Tgfb"", ""Tumor_Cell_Death"": ""Ob_precursor_differentiation"", ""Viral_Decay"": ""Ob_m_apoptosis""}}",1,False,,,,,0.010962664225663277,0.010586544191358627
BIOMD0000000850,BIOMD0000000715,"BIOMD0000000850: 3 species, 4 reactions
  Tumor_Growth:  -> U
  Conversion_Uninfected_to_Infected: U -> I
  Tumor_Cell_Death: I -> V
  Viral_Decay: V -> ","4044359: 3 species, 4 reactions
  reaction_1:  -> S
  reaction_3: S -> E
  reaction_5: E -> I
  reaction_7: I -> ","{""species_names"": {""U"": ""S"", ""I"": ""E"", ""V"": ""I""}, ""reaction_names"": {""Tumor_Growth"": ""reaction_1"", ""Conversion_Uninfected_to_Infected"": ""reaction_3"", ""Tumor_Cell_Death"": ""reaction_5"", ""Viral_Decay"": ""reaction_7""}}",1,False,,,,,0.0015941906548764262,0.0015392455056476573
BIOMD0000000854,BIOMD0000000704,"BIOMD0000000854: 4 species, 7 reactions
  AktP_Dephosphorylation_Cytosol: Pc -> Ac
  Akt_Translocation_Cytosol_PM_Insulin: Ac -> Ap
  Akt_Translocation_PM_Cytosol: Ap -> Ac
  AktP_Translocation_PM_Cytosol: Pp -> Pc
  AktP_Translocation_Cytosol_PM_Insulin: Pc -> Pp
  AktP_Dephosphorylation_PM: Pp -> Ap
  Akt_Phosphorylation_PM_Equilibrium: Ap -> Pp","9364301: 4 species, 7 reactions
  R2__Cdc25_Phosphorylation: Cdc25_inactive -> Cdc25Ps216_inactive
  R18_Cdc25Ps216_activation: Cdc25Ps216_inactive -> Cdc25Ps216_active
  R18__Cdc25Ps216_inactivation: Cdc25Ps216_active -> Cdc25Ps216_inactive
  R7__Cdc25_inactivation: Cdc25_active -> Cdc25_inactive
  R7_Cdc25_Activation: Cdc25_inactive -> Cdc25_active
  R2_Cdc25_Phosphorylation: Cdc25_active -> Cdc25Ps216_active
  R2__Cdc25_Dephosphorylation: Cdc25Ps216_active -> Cdc25_active","{""species_names"": {""Ac"": ""Cdc25Ps216_inactive"", ""Pc"": ""Cdc25_inactive"", ""Ap"": ""Cdc25Ps216_active"", ""Pp"": ""Cdc25_active""}, ""reaction_names"": {""AktP_Dephosphorylation_Cytosol"": ""R2__Cdc25_Phosphorylation"", ""Akt_Translocation_Cytosol_PM_Insulin"": ""R18_Cdc25Ps216_activation"", ""Akt_Translocation_PM_Cytosol"": ""R18__Cdc25Ps216_inactivation"", ""AktP_Translocation_PM_Cytosol"": ""R7__Cdc25_inactivation"", ""AktP_Translocation_Cytosol_PM_Insulin"": ""R7_Cdc25_Activation"", ""AktP_Dephosphorylation_PM"": ""R2_Cdc25_Phosphorylation"", ""Akt_Phosphorylation_PM_Equilibrium"": ""R2__Cdc25_Dephosphorylation""}}",1,False,,,,,0.0,0.0
BIOMD0000000866,BIOMD0000000852,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","539185: 4 species, 4 reactions
  HSC_MPN_Mutation: x0 -> y0
  MPN_SC_Death: y0 -> a
  Dead_Cells_Elimination_Per_Cytokine: a -> 
  MPN_SC_Proliferation: y0 -> ","{""species_names"": {""p100"": ""y0"", ""p52"": ""a"", ""NIK"": ""x1"", ""p100t"": ""x0""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""HSC_MPN_Mutation"", ""p100_processing"": ""MPN_SC_Death"", ""p52_degradation"": ""Dead_Cells_Elimination_Per_Cytokine"", ""p100_degradation"": ""MPN_SC_Proliferation""}}",3,False,,,,,0.0,0.0
BIOMD0000000866,BIOMD0000000715,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","529713: 4 species, 4 reactions
  reaction_2: I -> S
  reaction_3: S -> E
  reaction_6: E -> 
  reaction_4: S -> ","{""species_names"": {""p100"": ""S"", ""p52"": ""E"", ""NIK"": ""M"", ""p100t"": ""I""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""reaction_2"", ""p100_processing"": ""reaction_3"", ""p52_degradation"": ""reaction_6"", ""p100_degradation"": ""reaction_4""}}",6,False,,,,,0.0,0.0
BIOMD0000000866,BIOMD0000000786,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","7746657: 4 species, 4 reactions
  IkB_degradation_2: IKKactive_IkB -> IKK_active
  IKKa_spon_inactivation: IKK_active -> IKK_inact
  IKKinact_degradation: IKK_inact -> 
  IKKa_degradation: IKK_active -> ","{""species_names"": {""p100"": ""IKK_active"", ""p52"": ""IKK_inact"", ""NIK"": ""IKK_neutral"", ""p100t"": ""IKKactive_IkB""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""IkB_degradation_2"", ""p100_processing"": ""IKKa_spon_inactivation"", ""p52_degradation"": ""IKKinact_degradation"", ""p100_degradation"": ""IKKa_degradation""}}",52,False,,,,,0.0,0.0
BIOMD0000000866,BIOMD0000000110,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","6163409: 4 species, 4 reactions
  reaction_0000004: z0 -> z1
  reaction_0000006: z1 -> z2
  reaction_0000021: z2 -> 
  reaction_0000020: z1 -> ","{""species_names"": {""p100"": ""z1"", ""p52"": ""z2"", ""NIK"": ""x1"", ""p100t"": ""z0""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""reaction_0000004"", ""p100_processing"": ""reaction_0000006"", ""p52_degradation"": ""reaction_0000021"", ""p100_degradation"": ""reaction_0000020""}}",12,False,,,,,0.0,0.0
BIOMD0000000866,BIOMD0000000972,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","2456976: 4 species, 4 reactions
  Exposed_to_Infected: Exposed -> Infected
  Infected_to_Hospitalised: Infected -> Hospitalised
  Hospitalised_to_Deceased: Hospitalised -> 
  Infected_to_Deceased: Infected -> ","{""species_names"": {""p100"": ""Infected"", ""p52"": ""Hospitalised"", ""NIK"": ""Susceptible"", ""p100t"": ""Exposed""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""Exposed_to_Infected"", ""p100_processing"": ""Infected_to_Hospitalised"", ""p52_degradation"": ""Hospitalised_to_Deceased"", ""p100_degradation"": ""Infected_to_Deceased""}}",5,False,,,,,0.0,0.0
BIOMD0000000866,BIOMD0000000840,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","1536048: 4 species, 4 reactions
  Vicodin_Use_Transition_Acute_Chronic: M -> C1
  Vicodin_Use_Transition_Chronic: C1 -> C2
  Vicodin_Use_Transition_Chronic2_Exit: C2 -> 
  Vicodin_Use_Transition_Chronic_Exit: C1 -> ","{""species_names"": {""p100"": ""C1"", ""p52"": ""C2"", ""NIK"": ""A"", ""p100t"": ""M""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""Vicodin_Use_Transition_Acute_Chronic"", ""p100_processing"": ""Vicodin_Use_Transition_Chronic"", ""p52_degradation"": ""Vicodin_Use_Transition_Chronic2_Exit"", ""p100_degradation"": ""Vicodin_Use_Transition_Chronic_Exit""}}",2,False,,,,,0.0,0.0
BIOMD0000000866,BIOMD0000000710,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","2971105: 4 species, 4 reactions
  reaction_2: U_H -> U_E
  reaction_5: U_E -> U_I
  reaction_7: U_I -> 
  reaction_6: U_E -> ","{""species_names"": {""p100"": ""U_E"", ""p52"": ""U_I"", ""NIK"": ""U_R"", ""p100t"": ""U_H""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""reaction_2"", ""p100_processing"": ""reaction_5"", ""p52_degradation"": ""reaction_7"", ""p100_degradation"": ""reaction_6""}}",8,False,,,,,0.0,0.0
BIOMD0000000866,BIOMD0000000796,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","4420811: 4 species, 4 reactions
  pre_angiogenesis: E -> P
  pa_conversion: P -> A
  angiogenesis_cell_death: A -> 
  pa_death: P -> ","{""species_names"": {""p100"": ""P"", ""p52"": ""A"", ""NIK"": ""C"", ""p100t"": ""E""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""pre_angiogenesis"", ""p100_processing"": ""pa_conversion"", ""p52_degradation"": ""angiogenesis_cell_death"", ""p100_degradation"": ""pa_death""}}",2,False,,,,,0.0,0.0
